,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,addx,addy,timestamp
0,-0.170166015625,0.0411376953125,1.00048828125,1.3404083251953125,-1.2615203857421875,0.110626220703125,0.0,0.0,1624412890.3165948
1,-0.17529296875,0.0452880859375,1.0184326171875,0.8673858642578125,-1.4446258544921875,0.0,0.0,0.0,1624412890.3665972
2,-0.2158203125,0.02783203125,1.0338134765625,0.3791046142578125,-1.2004852294921875,-0.133514404296875,0.0,0.0,1624412890.417217
3,-0.2474365234375,-0.0576171875,1.0787353515625,-0.2312469482421875,-0.7579803466796875,-0.255584716796875,0.0,0.0,1624412890.467515
4,-0.203857421875,0.0186767578125,1.0447998046875,-0.9178924560546876,-0.2239227294921875,-0.316619873046875,0.0,0.0,1624412890.517868
5,-0.20458984375,0.0247802734375,0.9716796875,-1.7571258544921875,0.6458282470703125,-0.057220458984375,0.0,0.0,1624412890.568756
6,-0.219482421875,0.02685546875,0.99267578125,-1.6503143310546875,0.7831573486328125,0.263214111328125,0.0,0.0,1624412890.619086
7,-0.2303466796875,-0.0986328125,1.053466796875,-1.2993621826171875,0.7526397705078125,0.675201416015625,0.0,0.0,1624412890.669397
8,-0.26025390625,0.0164794921875,1.0684814453125,-0.8873748779296875,0.6305694580078125,1.071929931640625,0.0,0.0,1624412890.719824
9,-0.2086181640625,0.015625,1.0576171875,-0.4601287841796875,0.5237579345703125,1.377105712890625,0.0,0.0,1624412890.770017
10,-0.2066650390625,0.0289306640625,1.056396484375,0.5011749267578125,0.5084991455078125,1.605987548828125,0.0,0.0,1624412890.820281
11,-0.1959228515625,0.0263671875,1.0513916015625,1.0810089111328125,0.5390167236328125,1.575469970703125,0.0,0.0,1624412890.870548
12,-0.25,0.0269775390625,1.020263671875,1.5082550048828125,0.5847930908203125,1.514434814453125,0.0,0.0,1624412890.920949
13,-0.2275390625,0.0504150390625,1.0506591796875,1.6761016845703125,0.6610870361328125,1.453399658203125,0.0,0.0,1624412890.971838
14,-0.2073974609375,0.017578125,1.0208740234375,1.2335968017578125,0.9510040283203124,1.422882080078125,0.0,0.0,1624412891.0214698
15,-0.2139892578125,0.030029296875,1.035400390625,0.7910919189453125,1.0425567626953125,1.407623291015625,0.0,0.0,1624412891.072483
16,-0.24365234375,-0.0130615234375,1.0447998046875,0.2570343017578125,1.0120391845703125,1.331329345703125,0.0,0.0,1624412891.122364
17,-0.1856689453125,-0.041015625,1.0185546875,-0.3227996826171875,0.8289337158203125,1.224517822265625,0.0,0.0,1624412891.173332
18,-0.162353515625,-0.0076904296875,1.0184326171875,-1.2383270263671875,0.1575469970703125,1.026153564453125,0.0,0.0,1624412891.223597
19,-0.2093505859375,0.0018310546875,1.03564453125,-1.3298797607421875,-0.1476287841796875,1.041412353515625,0.0,0.0,1624412891.2739286
20,-0.195556640625,0.001708984375,1.0673828125,-1.1467742919921875,-0.3459930419921875,1.132965087890625,0.0,0.0,1624412891.323936
21,-0.2078857421875,0.0037841796875,1.0782470703125,-0.8721160888671875,-0.4528045654296875,1.255035400390625,0.0,0.0,1624412891.374843
22,-0.197998046875,0.0078125,1.045166015625,-0.5364227294921875,-0.5138397216796875,1.331329345703125,0.0,0.0,1624412891.425005
23,-0.2099609375,0.0404052734375,1.03515625,-0.4448699951171875,-0.4528045654296875,1.270294189453125,0.0,0.0,1624412891.475237
24,-0.235595703125,0.0218505859375,1.0465087890625,-0.3075408935546875,-0.3307342529296875,1.209259033203125,0.0,0.0,1624412891.525677
25,-0.2249755859375,-0.016845703125,1.0279541015625,-0.1244354248046875,-0.1323699951171875,1.178741455078125,0.0,0.0,1624412891.576499
26,-0.2449951171875,0.0177001953125,1.0394287109375,0.1807403564453125,0.3101348876953125,1.316070556640625,0.0,0.0,1624412891.62595
27,-0.22119140625,0.0343017578125,1.025634765625,0.2417755126953125,0.4627227783203125,1.407623291015625,0.0,0.0,1624412891.677294
28,-0.1888427734375,0.0404052734375,1.0211181640625,0.3180694580078125,0.4932403564453125,1.499176025390625,0.0,0.0,1624412891.726663
29,-0.2081298828125,-0.0084228515625,1.028076171875,0.3943634033203125,0.4169464111328125,1.529693603515625,0.0,0.0,1624412891.777298
30,-0.223388671875,0.0084228515625,1.019775390625,0.4553985595703125,0.0,1.514434814453125,0.0,0.0,1624412891.827575
31,-0.22119140625,0.0216064453125,1.0128173828125,0.4401397705078125,-0.2239227294921875,1.468658447265625,0.0,0.0,1624412891.877862
32,-0.2335205078125,-0.004150390625,1.0284423828125,0.3638458251953125,-0.4070281982421875,1.422882080078125,0.0,0.0,1624412891.928845
33,-0.21337890625,0.0167236328125,1.03515625,0.2265167236328125,-0.5596160888671875,1.392364501953125,0.0,0.0,1624412891.979029
34,-0.22802734375,0.021728515625,1.0263671875,0.0586700439453125,-0.6664276123046875,1.346588134765625,0.0,0.0,1624412892.029331
35,-0.192138671875,-0.0150146484375,1.000732421875,-0.3075408935546875,-0.7427215576171875,1.209259033203125,0.0,0.0,1624412892.080238
36,-0.2110595703125,-0.000732421875,1.031982421875,-0.4906463623046875,-0.6664276123046875,1.087188720703125,0.0,0.0,1624412892.1297288
37,-0.216064453125,0.0079345703125,1.03955078125,-0.6584930419921875,-0.4985809326171875,0.934600830078125,0.0,0.0,1624412892.180991
38,-0.22900390625,-0.0390625,1.052978515625,-0.7958221435546875,-0.2391815185546875,0.782012939453125,0.0,0.0,1624412892.23137
39,-0.2374267578125,-0.0201416015625,1.0413818359375,-0.9484100341796876,0.3406524658203125,0.507354736328125,0.0,0.0,1624412892.281589
40,-0.2181396484375,-0.0311279296875,1.02587890625,-0.9484100341796876,0.5237579345703125,0.415802001953125,0.0,0.0,1624412892.331582
41,-0.21435546875,-0.0048828125,1.01611328125,-0.8721160888671875,0.5847930908203125,0.354766845703125,0.0,0.0,1624412892.3824
42,-0.172607421875,-0.006103515625,1.0146484375,-0.7042694091796875,0.5084991455078125,0.308990478515625,0.0,0.0,1624412892.433093
43,-0.2086181640625,0.0142822265625,1.050537109375,-0.3075408935546875,0.1575469970703125,0.232696533203125,0.0,0.0,1624412892.483062
