,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,addx,addy,timestamp
0,-0.2652587890625,-0.159912109375,1.0399169921875,0.7605743408203125,0.9510040283203124,-21.526336669921875,0.0,0.0,1624412844.216354
1,-0.25244140625,-0.11767578125,1.0423583984375,1.2946319580078125,0.2033233642578125,-21.96884155273437,0.0,0.0,1624412844.267042
2,-0.2432861328125,-0.1466064453125,1.019287109375,1.6608428955078125,-0.2239227294921875,-22.06039428710937,0.0,0.0,1624412844.317898
3,-0.23046875,-0.15869140625,1.019775390625,2.0117950439453125,-0.6664276123046875,-22.02987670898437,0.0,0.0,1624412844.367544
4,-0.2354736328125,-0.1431884765625,1.025634765625,2.3017120361328125,-1.0631561279296875,-21.90780639648437,0.0,0.0,1624412844.4175901
5,-0.23583984375,-0.1376953125,1.02685546875,2.6374053955078125,-1.5209197998046875,-21.57211303710937,0.0,0.0,1624412844.468698
6,-0.24560546875,-0.1435546875,1.0491943359375,2.7594757080078125,-1.4904022216796875,-21.45004272460937,0.0,0.0,1624412844.5187461
7,-0.239990234375,-0.11865234375,1.045166015625,2.8968048095703125,-1.3072967529296875,-21.373748779296875,0.0,0.0,1624412844.569855
8,-0.227294921875,-0.1041259765625,1.0238037109375,3.0341339111328125,-1.0326385498046875,-21.26693725585937,0.0,0.0,1624412844.620151
9,-0.2335205078125,-0.094482421875,1.0189208984375,3.3545684814453125,-0.4985809326171875,-20.854949951171875,0.0,0.0,1624412844.669719
10,-0.2052001953125,-0.113037109375,1.01806640625,3.5529327392578125,-0.3765106201171875,-20.50399780273437,0.0,0.0,1624412844.720175
11,-0.2232666015625,-0.10009765625,1.0323486328125,3.766555786132813,-0.3612518310546875,-20.10726928710937,0.0,0.0,1624412844.770539
12,-0.2427978515625,-0.077392578125,1.022216796875,3.934402465820313,-0.3917694091796875,-19.664764404296875,0.0,0.0,1624412844.821661
13,-0.216796875,-0.1151123046875,1.031982421875,3.995437622070313,-0.3917694091796875,-19.237518310546875,0.0,0.0,1624412844.8719141
14,-0.2254638671875,-0.1094970703125,1.042236328125,3.5987091064453125,-0.3154754638671875,-18.566131591796875,0.0,0.0,1624412844.921918
15,-0.23095703125,-0.072509765625,1.0411376953125,3.2630157470703125,-0.2391815185546875,-18.352508544921875,0.0,0.0,1624412844.971905
16,-0.22412109375,-0.0992431640625,1.0396728515625,3.0188751220703125,-0.1781463623046875,-18.230438232421875,0.0,0.0,1624412845.023015
17,-0.224365234375,-0.0689697265625,1.0416259765625,2.8968048095703125,-0.1171112060546875,-18.108367919921875,0.0,0.0,1624412845.0732892
18,-0.218017578125,-0.101806640625,1.03564453125,2.8662872314453125,0.0659942626953125,-17.757415771484375,0.0,0.0,1624412845.1233401
19,-0.234130859375,-0.1165771484375,1.0404052734375,2.7899932861328125,0.2033233642578125,-17.482757568359375,0.0,0.0,1624412845.173556
20,-0.2366943359375,-0.0672607421875,1.048583984375,2.6679229736328125,0.3711700439453125,-17.162322998046875,0.0,0.0,1624412845.2239964
21,-0.23291015625,-0.117431640625,1.0374755859375,2.5000762939453125,0.5542755126953125,-16.841888427734375,0.0,0.0,1624412845.2748358
22,-0.2255859375,-0.1387939453125,1.03857421875,2.1338653564453125,0.7984161376953125,-16.429901123046875,0.0,0.0,1624412845.3249972
23,-0.241943359375,-0.10791015625,1.02880859375,1.9355010986328125,0.8289337158203125,-16.368865966796875,0.0,0.0,1624412845.375556
24,-0.2369384765625,-0.1285400390625,1.0218505859375,1.7676544189453125,0.7984161376953125,-16.399383544921875,0.0,0.0,1624412845.42555
25,-0.2318115234375,-0.1199951171875,1.030029296875,1.7218780517578125,0.7221221923828125,-16.445159912109375,0.0,0.0,1624412845.476382
26,-0.22900390625,-0.1148681640625,1.021484375,1.9507598876953125,0.5237579345703125,-16.475677490234375,0.0,0.0,1624412845.526212
27,-0.229248046875,-0.12060546875,1.03466796875,2.1491241455078125,0.4016876220703125,-16.429901123046875,0.0,0.0,1624412845.577274
28,-0.24365234375,-0.0819091796875,1.0355224609375,2.3932647705078125,0.2490997314453125,-16.353607177734375,0.0,0.0,1624412845.6277401
29,-0.2120361328125,-0.117431640625,1.028076171875,2.6221466064453125,0.1117706298828125,-16.262054443359375,0.0,0.0,1624412845.6769981
30,-0.218505859375,-0.0999755859375,1.0350341796875,2.9883575439453125,-0.1171112060546875,-16.185760498046875,0.0,0.0,1624412845.7277222
31,-0.239990234375,-0.0819091796875,1.04150390625,3.0188751220703125,-0.1476287841796875,-16.216278076171875,0.0,0.0,1624412845.77862
32,-0.2196044921875,-0.104736328125,1.0308837890625,2.9425811767578125,-0.1171112060546875,-16.262054443359375,0.0,0.0,1624412845.829177
33,-0.2235107421875,-0.0740966796875,1.0372314453125,2.7899932861328125,0.0,-16.323089599609375,0.0,0.0,1624412845.87959
34,-0.2232666015625,-0.102294921875,1.031005859375,2.6221466064453125,0.1880645751953125,-16.307830810546875,0.0,0.0,1624412845.929856
35,-0.234375,-0.07958984375,1.0489501953125,2.4237823486328125,0.2796173095703125,-16.216278076171875,0.0,0.0,1624412845.9802132
36,-0.22607421875,-0.0859375,1.0340576171875,2.3932647705078125,0.3406524658203125,-16.048431396484375,0.0,0.0,1624412846.030682
37,-0.2344970703125,-0.0430908203125,1.0277099609375,2.4237823486328125,0.3559112548828125,-15.850067138671875,0.0,0.0,1624412846.0809288
38,-0.2171630859375,-0.015380859375,1.0338134765625,2.5305938720703125,0.3101348876953125,-15.590667724609375,0.0,0.0,1624412846.13091
39,-0.205322265625,0.0045166015625,1.053955078125,3.0646514892578125,0.1117706298828125,-14.873504638671875,0.0,0.0,1624412846.1817439
40,-0.2105712890625,0.0748291015625,1.0416259765625,3.4461212158203125,0.0,-14.293670654296875,0.0,0.0,1624412846.231596
41,-0.2032470703125,0.09814453125,1.0430908203125,3.873367309570313,-0.1018524169921875,-13.530731201171875,0.0,0.0,1624412846.28206
42,-0.1959228515625,0.144287109375,1.044189453125,4.2853546142578125,-0.1781463623046875,-12.523651123046875,0.0,0.0,1624412846.333081
43,-0.1927490234375,0.175048828125,1.0325927734375,4.8194122314453125,-0.2544403076171875,-9.822845458984377,0.0,0.0,1624412846.382732
44,-0.195556640625,0.181396484375,1.02783203125,4.8041534423828125,-0.2696990966796875,-8.190155029296875,0.0,0.0,1624412846.433724
45,-0.1998291015625,0.244140625,1.037109375,4.5752716064453125,-0.2849578857421875,-6.450653076171875,0.0,0.0,1624412846.484096
46,-0.196044921875,0.2117919921875,1.0548095703125,4.1175079345703125,-0.2849578857421875,-4.680633544921875,0.0,0.0,1624412846.5343919
47,-0.201171875,0.1693115234375,1.03662109375,2.5916290283203125,-0.1781463623046875,-1.216888427734375,0.0,0.0,1624412846.584315
48,-0.2164306640625,0.1474609375,1.0565185546875,1.5235137939453125,-0.1018524169921875,0.400543212890625,0.0,0.0,1624412846.6353528
49,-0.2186279296875,0.072021484375,1.0421142578125,0.3028106689453125,0.0,1.850128173828125,0.0,0.0,1624412846.685253
50,-0.2176513671875,0.0810546875,1.032470703125,-0.9484100341796876,0.0,3.131866455078125,0.0,0.0,1624412846.735528
51,-0.19482421875,0.052490234375,1.0311279296875,-3.0846405029296875,0.0,5.008697509765625,0.0,0.0,1624412846.7864141
52,-0.20703125,0.0396728515625,1.028564453125,-3.710250854492188,-0.1018524169921875,5.603790283203125,0.0,0.0,1624412846.8369188
53,-0.205810546875,0.120361328125,1.005615234375,-3.923873901367188,-0.1934051513671875,6.076812744140625,0.0,0.0,1624412846.887274
54,-0.202392578125,0.1153564453125,1.0421142578125,-3.664474487304688,-0.3002166748046875,6.519317626953125,0.0,0.0,1624412846.937381
55,-0.2470703125,0.1256103515625,1.0594482421875,-2.0165252685546875,-0.3459930419921875,7.831573486328125,0.0,0.0,1624412846.987679
56,-0.2080078125,0.144287109375,1.043212890625,-0.9789276123046876,-0.2849578857421875,8.792877197265625,0.0,0.0,1624412847.037678
57,-0.219482421875,0.1607666015625,1.047119140625,-0.0939178466796875,-0.1628875732421875,9.922027587890623,0.0,0.0,1624412847.0885642
58,-0.2154541015625,0.241455078125,1.0238037109375,0.5622100830078125,-0.0408172607421875,11.096954345703123,0.0,0.0,1624412847.139156
59,-0.2115478515625,0.24951171875,1.0252685546875,0.9436798095703124,0.0812530517578125,12.195587158203125,0.0,0.0,1624412847.189457
60,-0.2344970703125,0.2413330078125,1.02587890625,1.0352325439453125,0.2338409423828125,14.102935791015625,0.0,0.0,1624412847.239744
61,-0.258056640625,0.2880859375,1.0194091796875,0.8216094970703125,0.3253936767578125,15.033721923828125,0.0,0.0,1624412847.290085
62,-0.25439453125,0.2662353515625,1.0206298828125,0.4859161376953125,0.4474639892578125,16.086578369140625,0.0,0.0,1624412847.3399699
63,-0.2611083984375,0.2889404296875,1.0308837890625,0.0586700439453125,0.6153106689453125,17.322540283203125,0.0,0.0,1624412847.390458
64,-0.260009765625,0.2392578125,1.0394287109375,-1.1162567138671875,0.9967803955078124,20.130157470703125,0.0,0.0,1624412847.4414608
65,-0.261962890625,0.1810302734375,1.0440673828125,-1.9249725341796875,1.1493682861328125,21.427154541015625,0.0,0.0,1624412847.491822
66,-0.2666015625,0.144287109375,1.0279541015625,-2.9167938232421875,1.2256622314453125,22.480010986328125,0.0,0.0,1624412847.542037
67,-0.2447509765625,0.076171875,1.0291748046875,-4.061203002929688,1.1951446533203125,23.151397705078125,0.0,0.0,1624412847.5923214
68,-0.244384765625,0.0902099609375,1.052001953125,-6.2126922607421875,0.8594512939453125,23.456573486328125,0.0,0.0,1624412847.6425009
69,-0.2393798828125,0.099853515625,1.0384521484375,-6.8383026123046875,0.6000518798828125,23.303985595703125,0.0,0.0,1624412847.692781
70,-0.2239990234375,0.1234130859375,1.0316162109375,-6.9908905029296875,0.3101348876953125,23.151397705078125,0.0,0.0,1624412847.7438948
71,-0.22119140625,0.120849609375,1.024169921875,-6.6399383544921875,0.0507354736328125,23.120880126953125,0.0,0.0,1624412847.793474
72,-0.220458984375,0.1768798828125,1.0311279296875,-4.915695190429688,-0.3612518310546875,23.624420166015625,0.0,0.0,1624412847.8445349
73,-0.197021484375,0.199951171875,1.0570068359375,-3.878097534179688,-0.4222869873046875,24.082183837890625,0.0,0.0,1624412847.89464
74,-0.179443359375,0.1953125,1.054443359375,-2.9473114013671875,-0.3459930419921875,24.616241455078125,0.0,0.0,1624412847.9449394
75,-0.2088623046875,0.1912841796875,1.01904296875,-2.2606658935546875,-0.1628875732421875,25.119781494140625,0.0,0.0,1624412847.994927
