,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,addx,addy,timestamp
0,-0.1842041015625,-0.0235595703125,1.0548095703125,0.6385040283203125,0.8594512939453125,-0.164031982421875,0.0,0.0,1624412871.926873
1,-0.2086181640625,-0.0242919921875,1.069091796875,0.7300567626953125,1.1493682861328125,-0.270843505859375,0.0,0.0,1624412871.9778562
2,-0.202392578125,-0.047607421875,1.045166015625,0.5774688720703125,1.3477325439453125,-0.438690185546875,0.0,0.0,1624412872.028118
3,-0.1885986328125,-0.0567626953125,1.0155029296875,-0.1091766357421875,1.3629913330078125,-0.682830810546875,0.0,0.0,1624412872.0781698
4,-0.1998291015625,-0.00048828125,0.99267578125,-0.4143524169921875,1.1646270751953125,-0.667572021484375,0.0,0.0,1624412872.1281214
5,-0.1802978515625,-0.0185546875,0.9931640625,-0.5821990966796875,0.8594512939453125,-0.545501708984375,0.0,0.0,1624412872.178757
6,-0.2281494140625,-0.042724609375,1.0572509765625,-0.6127166748046875,0.5390167236328125,-0.377655029296875,0.0,0.0,1624412872.228576
7,-0.2637939453125,-0.033203125,1.10595703125,-0.4448699951171875,0.1270294189453125,-0.133514404296875,0.0,0.0,1624412872.2797608
8,-0.1995849609375,-0.013427734375,1.0029296875,-0.3075408935546875,0.0,-0.133514404296875,0.0,0.0,1624412872.329732
9,-0.234619140625,0.0269775390625,1.0234375,-0.1244354248046875,-0.1171112060546875,-0.194549560546875,0.0,0.0,1624412872.380258
10,-0.2294921875,-0.0618896484375,1.003173828125,0.0434112548828125,-0.3612518310546875,-0.286102294921875,0.0,0.0,1624412872.431082
11,-0.2296142578125,-0.022216796875,1.035888671875,0.1044464111328125,-1.0478973388671875,-0.423431396484375,0.0,0.0,1624412872.481108
12,-0.19677734375,-0.016357421875,0.993896484375,0.0434112548828125,-1.2462615966796875,-0.453948974609375,0.0,0.0,1624412872.531535
13,-0.2275390625,0.0177001953125,1.023681640625,0.0891876220703125,-1.2462615966796875,-0.423431396484375,0.0,0.0,1624412872.5816019
14,-0.224853515625,0.066650390625,1.03515625,0.3180694580078125,-1.0478973388671875,-0.331878662109375,0.0,0.0,1624412872.632468
15,-0.223388671875,0.012939453125,1.056640625,0.9589385986328124,-0.4528045654296875,-0.087738037109375,0.0,0.0,1624412872.682607
16,-0.2000732421875,-0.0848388671875,1.00830078125,0.9894561767578124,-0.2391815185546875,0.0,0.0,0.0,1624412872.732572
17,-0.219482421875,0.07275390625,1.040771484375,0.7910919189453125,-0.1323699951171875,0.080108642578125,0.0,0.0,1624412872.783708
18,-0.2354736328125,0.0941162109375,1.0518798828125,0.5927276611328125,-0.0408172607421875,0.125885009765625,0.0,0.0,1624412872.833731
19,-0.216796875,-0.00830078125,1.004150390625,0.5469512939453125,0.2490997314453125,0.385284423828125,0.0,0.0,1624412872.884572
20,-0.2281494140625,0.010986328125,1.025146484375,0.5927276611328125,0.5084991455078125,0.568389892578125,0.0,0.0,1624412872.934736
21,-0.2442626953125,0.0462646484375,1.018798828125,0.5164337158203125,0.7831573486328125,0.766754150390625,0.0,0.0,1624412872.984571
22,-0.243408203125,0.036376953125,1.0596923828125,0.3943634033203125,1.0425567626953125,0.934600830078125,0.0,0.0,1624412873.035712
23,-0.2489013671875,0.02734375,1.064697265625,0.3638458251953125,1.2104034423828125,1.071929931640625,0.0,0.0,1624412873.085864
24,-0.2437744140625,0.059326171875,1.055908203125,0.4401397705078125,1.0883331298828125,1.285552978515625,0.0,0.0,1624412873.135849
25,-0.193603515625,0.0439453125,0.988037109375,0.3638458251953125,0.7526397705078125,1.377105712890625,0.0,0.0,1624412873.186747
26,-0.163818359375,-0.0340576171875,1.007568359375,0.1197052001953125,0.2948760986328125,1.422882080078125,0.0,0.0,1624412873.23699
27,-0.20751953125,0.0189208984375,1.0081787109375,-0.1702117919921875,-0.1628875732421875,1.438140869140625,0.0,0.0,1624412873.287256
28,-0.236572265625,0.007568359375,1.040771484375,-0.4753875732421875,-0.6206512451171875,1.468658447265625,0.0,0.0,1624412873.338025
29,-0.22509765625,-0.02490234375,1.076171875,-0.4448699951171875,-0.4833221435546875,1.514434814453125,0.0,0.0,1624412873.3883462
30,-0.2200927734375,0.027099609375,1.018310546875,-0.3533172607421875,-0.1934051513671875,1.575469970703125,0.0,0.0,1624412873.438793
31,-0.1900634765625,-0.0113525390625,1.048095703125,-0.2770233154296875,0.1575469970703125,1.621246337890625,0.0,0.0,1624412873.488184
32,-0.185302734375,-0.0087890625,1.076171875,-0.2312469482421875,0.4779815673828125,1.621246337890625,0.0,0.0,1624412873.53907
33,-0.1849365234375,0.041748046875,1.0460205078125,-0.2159881591796875,0.4474639892578125,1.605987548828125,0.0,0.0,1624412873.589916
34,-0.20556640625,-0.03271484375,1.04736328125,-0.1854705810546875,0.4016876220703125,1.560211181640625,0.0,0.0,1624412873.6401381
35,-0.2408447265625,-0.0340576171875,1.011474609375,-0.1854705810546875,0.4169464111328125,1.514434814453125,0.0,0.0,1624412873.690475
36,-0.2391357421875,0.0068359375,1.0682373046875,-0.3990936279296875,0.5847930908203125,1.316070556640625,0.0,0.0,1624412873.7408571
37,-0.230224609375,-0.0521240234375,1.05322265625,-0.6279754638671875,0.5695343017578125,1.132965087890625,0.0,0.0,1624412873.790797
38,-0.188232421875,-0.062255859375,1.008056640625,-0.9636688232421876,0.4016876220703125,0.904083251953125,0.0,0.0,1624412873.841658
39,-0.174072265625,-0.08203125,0.9637451171875,-1.3451385498046875,0.0507354736328125,0.598907470703125,0.0,0.0,1624412873.891664
40,-0.177490234375,-0.158203125,0.976318359375,-1.9707489013671875,-0.7579803466796875,-0.148773193359375,0.0,0.0,1624412873.9417946
