,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-0.3753662109375,-2.8094482421875,2.3125,3.90625,480.4534912109375,-23.5137939453125
1,-3.6568603515625,1.25390625,-2.59375,113.28125,398.4222412109375,-203.2012939453125
2,-3.5318603515625,1.22265625,-3.09375,113.28125,402.3284912109375,-203.2012939453125
3,3.7806396484375,1.37890625,-2.8125,113.28125,402.3284912109375,-203.2012939453125
4,-3.7818603515625,1.09765625,-3.0625,113.28125,406.2347412109375,-203.2012939453125
5,-3.2506103515625,1.56640625,-3.6875,113.28125,406.2347412109375,-203.2012939453125
6,3.5306396484375,1.28515625,-2.9375,117.1875,406.2347412109375,-203.2012939453125
7,-3.8131103515625,1.00390625,-2.8125,117.1875,402.3284912109375,-207.1075439453125
8,-3.8131103515625,1.09765625,-3.1875,117.1875,398.4222412109375,-207.1075439453125
9,-3.5318603515625,1.47265625,-2.4375,117.1875,398.4222412109375,-203.2012939453125
10,-3.0943603515625,1.16015625,-3.4375,113.28125,402.3284912109375,-199.2950439453125
11,-3.3131103515625,1.06640625,-2.625,113.28125,402.3284912109375,-199.2950439453125
12,-3.4381103515625,1.34765625,-3.1875,113.28125,402.3284912109375,-195.3887939453125
13,3.8118896484375,1.31640625,-3.1875,113.28125,406.2347412109375,-195.3887939453125
14,-3.5943603515625,1.34765625,-2.03125,117.1875,406.2347412109375,-199.2950439453125
15,-3.0318603515625,1.44140625,-3.09375,117.1875,406.2347412109375,-199.2950439453125
16,-3.4381103515625,1.16015625,-2.90625,117.1875,402.3284912109375,-199.2950439453125
17,-3.5631103515625,0.91015625,-2.75,117.1875,402.3284912109375,-203.2012939453125
18,-3.8443603515625,1.47265625,-3.0,121.09375,402.3284912109375,-199.2950439453125
19,-1.5941162109375,-3.9969482421875,-1.9061279296875,-410.1104736328125,121.09375,316.10107421875
20,-1.75048828125,-2.3719482421875,2.3438720703125,492.218017578125,-414.0625,210.6170654296875
21,-1.468994140625,2.6280517578125,-1.9686279296875,257.843017578125,82.03125,70.00732421875
22,3.8746337890625,-0.8406982421875,-3.9375,-62.4847412109375,-351.5777587890625,-78.43017578125
23,2.0933837890625,2.6905517578125,3.96875,433.59375,-7.8277587890625,-332.33642578125
24,0.4371337890625,-3.7469482421875,1.9375,351.5625,-117.2027587890625,-402.6641845703125
25,-1.0316162109375,-1.9969482421875,0.34375,355.4840087890625,15.6097412109375,-402.64892578125
26,0.9058837890625,-1.8094482421875,3.75,390.6402587890625,308.5784912109375,-332.3516845703125
27,-2.0628662109375,-2.9969482421875,3.0,402.3590087890625,-269.5465087890625,-105.77392578125
28,0.6558837890625,2.6593017578125,1.71875,332.0465087890625,-394.5465087890625,-8.1329345703125
29,-3.2816162109375,-2.1531982421875,0.84375,242.2027587890625,257.8125,54.38232421875
30,0.0621337890625,-1.3719482421875,2.78125,23.4375,351.5625,50.47607421875
31,0.5308837890625,-3.3719482421875,-3.3751220703125,-46.875,23.4222412109375,-15.93017578125
32,1.8121337890625,-1.9344482421875,-2.4376220703125,-54.7027587890625,-136.7340087890625,-113.6016845703125
33,-0.6253662109375,2.3466796875,-0.5313720703125,-0.0152587890625,-101.5777587890625,-226.8829345703125
34,-3.3753662109375,-2.5594482421875,-3.3125,222.65625,367.1722412109375,-340.1641845703125
35,-1.1878662109375,-2.2156982421875,2.625,285.15625,-339.8590087890625,-293.27392578125
36,0.1871337890625,-3.0594482421875,3.5625,273.4375,-128.9215087890625,-199.52392578125
37,0.8121337890625,-3.8406982421875,-2.875,199.21875,-85.9527587890625,-109.4512939453125
38,2.093017578125,3.84716796875,-1.031005859375,234.405517578125,425.7659912109375,429.5196533203125
39,2.90576171875,-0.058837890625,-1.218505859375,398.4527587890625,-292.9840087890625,238.1439208984375
40,0.53076171875,3.191162109375,-0.781005859375,-273.468017578125,-187.5152587890625,281.1279296875
41,3.9058837890625,1.59765625,1.2191162109375,152.28271484375,-269.5465087890625,-406.3720703125
42,1.6243896484375,-0.7462158203125,2.4378662109375,-218.841552734375,-191.40625,113.189697265625
43,0.90673828125,0.6929931640625,-1.65576171875,499.8931884765625,476.5625,-238.4185791015625
44,-0.500244140625,-1.3712158203125,-0.7493896484375,-351.6845703125,-437.4847412109375,382.7056884765625
45,-2.437744140625,-0.93359375,0.9381103515625,413.9404296875,-19.5159912109375,19.439697265625
46,0.093505859375,-3.43359375,-3.46826171875,417.8619384765625,-46.875,367.095947265625
47,-0.968994140625,2.56640625,-0.687255859375,-253.9825439453125,421.8597412109375,-343.8568115234375
48,-0.281494140625,0.41015625,0.1561279296875,437.469482421875,-476.593017578125,-339.935302734375
49,2.312255859375,1.69140625,-2.750244140625,-429.7027587890625,445.281982421875,331.9244384765625
50,3.656005859375,2.41015625,-3.218994140625,261.7034912109375,-78.155517578125,148.3612060546875
51,3.187255859375,-3.8084716796875,3.468505859375,281.25,93.719482421875,113.189697265625
52,-3.34423828125,-1.43359375,-2.343994140625,234.3597412109375,-97.686767578125,199.1424560546875
53,0.8743896484375,2.2537841796875,1.5621337890625,-324.2340087890625,-285.186767578125,206.939697265625
54,-3.2193603515625,-0.3712158203125,3.81201171875,-367.2027587890625,-382.843017578125,230.377197265625
55,3.4681396484375,3.7227783203125,3.280517578125,-35.15625,347.625732421875,-339.9505615234375
56,-0.5943603515625,3.78515625,-1.3756103515625,414.0777587890625,347.625732421875,-7.9345703125
57,1.374267578125,0.2220458984375,-1.875244140625,246.15478515625,-261.7340087890625,226.3946533203125
58,2.9058837890625,1.4102783203125,3.875,144.6685791015625,484.3597412109375,175.5828857421875
59,0.9681396484375,-2.9964599609375,1.21875,-308.4259033203125,-335.9527587890625,359.1461181640625
60,-1.2193603515625,-0.87158203125,-3.8748779296875,136.9171142578125,312.4847412109375,-355.6976318359375
61,-2.9068603515625,-2.1527099609375,1.3751220703125,371.307373046875,234.3597412109375,-140.869140625
62,-0.21923828125,1.7220458984375,-3.6561279296875,109.5733642578125,-125.0152587890625,-230.712890625
63,1.99951171875,0.72216796875,-1.0,-93.56689453125,-253.9215087890625,-379.150390625
64,3.49951171875,-3.80908203125,-0.7498779296875,11.8865966796875,78.1097412109375,-453.3843994140625
65,0.74951171875,3.0657958984375,1.7188720703125,316.5435791015625,144.5159912109375,-422.1343994140625
66,0.62451171875,1.6907958984375,1.7813720703125,-367.1112060546875,-324.2340087890625,-74.493408203125
67,-1.87548828125,-0.7467041015625,-2.9373779296875,429.74853515625,-484.375,128.631591796875
68,2.6246337890625,2.0032958984375,2.0938720703125,74.2645263671875,-226.5625,249.725341796875
69,-0.1568603515625,3.5345458984375,-3.3125,-289.0167236328125,289.0625,241.912841796875
70,3.24951171875,0.8157958984375,0.125,359.405517578125,-320.3277587890625,-215.1336669921875
71,-2.37548828125,-1.903076171875,-3.71875,398.468017578125,-390.6402587890625,-496.3836669921875
72,-3.2816162109375,1.003173828125,-3.5,-480.438232421875,-238.2965087890625,339.5538330078125
73,1.78076171875,-0.965576171875,2.375,-101.5167236328125,-441.4215087890625,-433.89892578125
74,-1.5316162109375,0.4093017578125,2.0626220703125,93.7957763671875,-97.6715087890625,-156.5399169921875
75,2.3746337890625,1.284423828125,0.8751220703125,257.87353515625,42.96875,105.1788330078125
76,-3.3756103515625,1.66015625,-2.78125,121.09375,402.3284912109375,-199.2950439453125
77,-2.5943603515625,1.97265625,-2.625,121.09375,406.2347412109375,-199.2950439453125
78,3.9368896484375,1.31640625,-3.3125,121.09375,406.2347412109375,-203.2012939453125
79,-3.5318603515625,1.47265625,-3.125,121.09375,406.2347412109375,-203.2012939453125
80,-3.5943603515625,1.22265625,-3.25,121.09375,406.2347412109375,-207.1075439453125
81,-3.2818603515625,1.22265625,-2.5625,117.1875,402.3284912109375,-207.1075439453125
82,-3.7818603515625,1.34765625,-3.46875,113.28125,402.3284912109375,-203.2012939453125
83,-3.2818603515625,1.19140625,-3.46875,113.28125,398.4222412109375,-203.2012939453125
84,-3.4068603515625,1.56640625,-2.65625,109.375,398.4222412109375,-199.2950439453125
85,-3.6881103515625,1.44140625,-2.90625,109.375,394.5159912109375,-199.2950439453125
86,-3.0631103515625,1.22265625,-3.28125,113.28125,394.5159912109375,-199.2950439453125
87,-3.3443603515625,1.37890625,-3.5,117.1875,394.5159912109375,-203.2012939453125
88,-3.7818603515625,1.59765625,-3.09375,117.1875,398.4222412109375,-203.2012939453125
89,-3.2193603515625,1.37890625,-3.1875,121.09375,398.4222412109375,-203.2012939453125
90,-3.5318603515625,1.62890625,-3.0,121.09375,398.4222412109375,-203.2012939453125
91,-3.6568603515625,1.09765625,-3.28125,121.09375,398.4222412109375,-203.2012939453125
92,-3.5631103515625,1.22265625,-3.21875,121.09375,398.4222412109375,-203.2012939453125
93,-3.4693603515625,1.41015625,-3.25,121.09375,398.4222412109375,-207.1075439453125
94,-3.8756103515625,1.44140625,-3.40625,117.1875,398.4222412109375,-207.1075439453125
