acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp,evento
1.9893959674112,0.24223513303034594,2.5108747405867984,138.42214552860517,1.0656532279585404,-339.20684175268445,1624224001.0,LINE_CHANGE
0.9862453807839736,0.021538646424665315,3.1301150201627967,131.40090346593664,138.2749112764183,-495.1251316840441,1624224001.0,LINE_CHANGE
-1.9803062654781871,1.323642778958573,-3.5059271103072582,130.88685165454947,16.86269545757461,-393.9448604054681,1624224001.0,LINE_CHANGE
2.114868875633663,2.711265482684731,2.4255148742107173,154.77878958128676,333.54925976371027,-482.6743715584984,1624224001.0,LINE_CHANGE
2.3044226811663697,2.9937873669156163,2.0211046681838423,68.26871595903997,-311.3335132617095,-371.79391361314373,1624224001.0,LINE_CHANGE
0.002197237479927635,0.00048824390185213406,1.265523661027997e-05,-0.019153372780065722,-246.1044237562911,3.010987496154063,1624224001.0,LINE_CHANGE
1.0645615590249389,-3.6248769693878926,-0.005999621473260303,395.57889279745626,-124.3427944566793,-209.3906831716119,1624224001.0,LINE_CHANGE
0.6430784126608363,1.1977419920493617,-3.180538773570845,129.50286600850714,254.28375276293824,-119.76363085182544,1624224001.0,LINE_CHANGE
-3.352757936307441,2.2314809442061754,-4.010030611046795,40.25340353469056,317.15302300546415,-237.20743817098364,1624224001.0,LINE_CHANGE
-2.8894597317186568,2.3336961593635346,3.2427641484521357,59.82394580329931,270.30248709683565,-245.0682058306597,1624224001.0,LINE_CHANGE
-2.7478896061472775,0.7501620631859307,-0.011551795147681692,98.60914831724878,55.28737281213684,-190.85891537549563,1624224001.0,LINE_CHANGE
-2.984247701046009,2.508698486035996,-2.726021745808943,71.42391835515734,67.10467312507163,-222.20994328284053,1624224001.0,LINE_CHANGE
-2.9480948378997898,2.2617425967247637,-3.6953817842986827,249.97764434343088,-0.01586341308730291,5.049464602172448,1624224001.0,LINE_CHANGE
-2.7366234501515847,1.6009763826919676,-2.2588617748464594,141.854145053931,71.08341582755709,-245.2788753177065,1624224001.0,LINE_CHANGE
2.9957099498008084,1.99613753025441,1.2714561067673582,48.026261016292345,0.7236668425314591,-230.34955245852697,1624224001.0,LINE_CHANGE
-2.920324973523884,2.2595822860896946,-3.007735814201784,12.593664208241725,195.86395866707144,-175.2273716541176,1624224001.0,LINE_CHANGE
-3.931384049557067,2.127726669276593,-0.8257287355959968,321.06452512273285,207.50392214978572,-150.1305190245889,1624224001.0,LINE_CHANGE
-0.3327768189548418,0.505720918230928,-1.7813771900143411,254.97577423096993,156.92051711411702,-213.18608698659003,1624224001.0,LINE_CHANGE
0.12375200203864657,0.37342276729723317,0.6580611643117168,262.9461122536951,32.019039280609654,-244.7429131195514,1624224001.0,LINE_CHANGE
1.0864801533493413,-1.7069008080949368,-3.968683582596001,383.8603701358507,94.40636033151904,-208.778032805232,1624224001.0,LINE_CHANGE
1.0238227841321694,-1.2070004550369557,-3.936179681364168,383.8801413593656,102.23109344733379,-212.659669841006,1624224001.0,LINE_CHANGE
1.2735032422721422,-1.2072007769735755,-3.872415438295383,387.7863413236814,98.32480061086066,-212.65217054117483,1624224001.0,LINE_CHANGE
1.0216084070985016,-1.4583736482570469,-3.499472841178801,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
0.39772360132480833,-1.6451755714380418,-3.7219713875124847,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.0241391237084079,-1.3943031830595003,-3.9992676200258894,379.9343989480201,98.30038149906694,-204.8793514170557,1624224001.0,LINE_CHANGE
0.3341172133789217,-1.583362099514285,-3.503345257781365,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.2108458730549703,-1.957294255417917,-3.843838521420899,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
1.0238227841321694,-1.6444982960627685,-3.93755412588924,379.95417017153494,94.40642244454742,-208.79780393117986,1624224001.0,LINE_CHANGE
1.0550723838466958,-1.3007504893038568,-3.9363160361833858,379.95417017153494,94.40642244454742,-208.79780393117986,1624224001.0,LINE_CHANGE
1.2741359214246186,-1.9568043824693615,-3.9997694109260316,391.69254128799724,94.41850777438752,-212.64467124134364,1624224001.0,LINE_CHANGE
1.0235064445559312,-1.3946958764651078,-3.8742698380096505,395.598741252313,94.41844566135916,-212.62490011539575,1624224001.0,LINE_CHANGE
1.0238227841321694,-1.3319998381871878,-3.9365723797999026,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.1491375225665135,-1.706803628551989,-3.999616690084894,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.0239809539202887,-1.6756499684989248,-3.9689017460022336,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.0511181391437177,-1.7407026641147174,-3.156454343106964,383.8801413593656,94.41863200044428,-212.68421349323944,1624224001.0,LINE_CHANGE
1.1285754501110268,-1.2195686316333072,0.0643820191858144,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
1.144076089346701,-3.0849383904494045,-3.0039541167480657,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
0.024151932843563935,-3.9567746367039978,-4.012379346201117,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
0.7367591934713544,-0.009192459072329379,3.0037534771238383,255.8257051480847,94.94836349416586,-381.30243023384116,1624224001.0,LINE_CHANGE
1.177065556730538,-1.9588645321361204,-3.3440055623635256,391.67277006448234,94.40623610546228,-208.7384905533362,1624224001.0,LINE_CHANGE
1.1464486361684882,-1.1459753513497761,-3.466608973555071,391.69254128799724,94.41850777438752,-212.64467124134364,1624224001.0,LINE_CHANGE
1.2736614120602612,-3.5195911919014704,-3.910929804860539,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
0.17913457311124287,-1.9575723776326317,-3.7553097621589635,379.97394139504985,94.41869411347265,-212.70398461918734,1624224001.0,LINE_CHANGE
1.0012045044311342,-1.4710380105878922,0.5317056288449082,379.97394139504985,98.32492483691742,-212.69171279307062,1624224001.0,LINE_CHANGE
1.0228737654034548,-1.676337181958738,-3.7501556274738155,391.67277006448234,98.31246682890705,-208.72621872721948,1624224001.0,LINE_CHANGE
1.085056625256269,-1.9577831345580186,-3.688223969930933,391.67277006448234,98.31246682890705,-208.72621872721948,1624224001.0,LINE_CHANGE
1.5541169605504028,-1.9575942414186198,-3.7483503258253053,395.598741252313,98.32467638480392,-212.61262828927903,1624224001.0,LINE_CHANGE
1.272237883967189,-1.9267326168986263,-3.6246778902683805,391.69254128799724,98.32473849783229,-212.63239941522693,1624224001.0,LINE_CHANGE
1.2741359214246188,-1.706805616168897,-3.998984014054562,391.69254128799724,98.32473849783229,-212.63239941522693,1624224001.0,LINE_CHANGE
1.1466068059566072,-1.6458747105993032,-3.4994292128020703,383.8603701358507,102.21882177840855,-208.75348915299855,1624224001.0,LINE_CHANGE
1.3155985390338274,-1.4698648994133392,0.15829397287202274,383.8603701358507,102.21882177840855,-208.75348915299855,1624224001.0,LINE_CHANGE
0.6797608476961412,-1.8321882515444239,-3.877384141618138,383.8801413593656,106.13732417077856,-212.64739801488926,1624224001.0,LINE_CHANGE
1.0841076065275541,-1.8646226373037558,-3.500432773079773,387.7665701001665,106.12499038882494,-208.72144620093388,1624224001.0,LINE_CHANGE
0.14756863382047825,-1.9577682274312085,-3.692969040158428,391.67277006448234,94.40623610546228,-208.7384905533362,1624224001.0,LINE_CHANGE
1.0222410862509783,-1.7704794127270198,-3.6254523692843774,391.67277006448234,94.40623610546228,-208.7384905533362,1624224001.0,LINE_CHANGE
1.2111622126312087,-1.1758517640261616,-3.9038830472056754,391.69254128799724,102.23096922127704,-212.6201275891102,1624224001.0,LINE_CHANGE
0.5239873584878668,-1.9568906301193154,-3.9723160216039672,379.95417017153494,94.40642244454742,-208.79780393117986,1624224001.0,LINE_CHANGE
