acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp,evento
-0.1536020664887352,-0.1396783160912992,1.0195537913239792,1.4690727104204506,0.36882232930796216,-0.8306538512602026,1625179321.0,Normal
-0.1518943397058167,-0.138946691984411,1.019808878451979,1.4843313040310593,0.36882208667894506,-0.8305766202994685,1625179321.0,Normal
-0.15579992181939764,-0.1378476189907599,1.019670490630626,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.1539682727353898,-0.1407769376591716,1.0195484863298263,1.4841768413473493,0.3534675005020106,-0.8001075204951785,1625179321.0,Normal
-0.15299851910239406,-0.13931633505232996,1.0209007806576096,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.15299975480386374,-0.14346747217529787,1.021131878135361,1.4993582036161026,0.36867803542971034,-0.7847238344011471,1625179321.0,Normal
-0.15542568351319014,-0.14003989423029312,1.01807855536699,1.5146940285685664,0.3687257290074325,-0.7999051217529423,1625179321.0,Normal
-0.15370745326777935,-0.139790029639719,1.016256950026221,1.5146940285685664,0.3839844427708886,-0.7998571849321738,1625179321.0,Normal
-0.15311255579172603,-0.13735823238407457,1.0193194128184793,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.15591148710579025,-0.13967214337722597,1.0175889618739438,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.15359527013065194,-0.138331330893922,1.0182152601527046,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.1529898691921063,-0.14236270894986638,1.0191822392424528,1.4995126662998128,0.3992913353701009,-0.8151449973846686,1625179321.0,Normal
-0.15188136484038506,-0.1388165689915712,1.0172458308700403,1.4995126662998128,0.3992913353701009,-0.8151449973846686,1625179321.0,Normal
-0.15555084151574922,-0.14101836741839174,1.0186852102952761,1.4994354349579577,0.4145021129268178,-0.7998385422513709,1625179321.0,Normal
-0.15422538509859118,-0.14102912648005483,1.022109914721827,1.4994354349579577,0.4145021129268178,-0.7998385422513709,1625179321.0,Normal
-0.15383878977768684,-0.13894129207274203,1.0180900388380016,1.4994354349579577,0.3992433991633617,-0.7998864790721394,1625179321.0,Normal
-0.1550532987591871,-0.1400360651568504,1.0168597274450453,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,Normal
-0.15262119154251236,-0.14065220487284008,1.0187011891234354,1.5146940285685664,0.3839844427708886,-0.7998571849321738,1625179321.0,Normal
-0.15371239607365808,-0.13893860958619678,1.017236179660186,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,Normal
-0.15262737004986077,-0.14028983063905626,1.0199230210721362,1.4993582036161026,0.3991954629566225,-0.7846279607596103,1625179321.0,Normal
-0.1537142496258626,-0.1404045965764503,1.0175977821648927,1.4994354349579577,0.3992433991633617,-0.7998864790721394,1625179321.0,Normal
-0.15494667627867328,-0.14016772404933803,1.019911665460671,1.4841768413473493,0.4145023555558349,-0.7999157732121047,1625179321.0,Normal
-0.1548215182761142,-0.13833476289048585,1.0193076949943478,1.4842540726892044,0.399291577999118,-0.8152222283454026,1625179321.0,Normal
-0.1564090298623523,-0.13796891201639902,1.01942288160463,1.4843313040310593,0.3993395142058572,-0.8304807466579317,1625179321.0,Normal
-0.15396332992951106,-0.14040766061161736,1.0185730916415228,1.4995898976416677,0.38408055781338407,-0.8304514525179663,1625179321.0,Normal
-0.15311132009025635,-0.13943265047659678,1.0190687571178543,1.4995898976416677,0.3535631302864719,-0.8305473261595031,1625179321.0,Normal
-0.15384991109091395,-0.1389481948865125,1.020287265475006,1.4995898976416677,0.3535631302864719,-0.8305473261595031,1625179321.0,Normal
-0.15348061559058515,-0.14138767746349232,1.0196711083942396,1.5148484912522764,0.35356288765745486,-0.830470095198769,1625179321.0,Normal
-0.15444604426843697,-0.1396717831799577,1.017474307899674,1.5148484912522764,0.3688216014209109,-0.8304221583780006,1625179321.0,Normal
-0.15346949427735804,-0.1374745439262771,1.017486153583352,1.5147712599104215,0.3687736652141717,-0.8151636400654715,1625179321.0,Normal
-0.1560483842723113,-0.1407799725788566,1.0205145280911685,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.15543247987127337,-0.1401661823265938,1.0194209214839267,1.4995126662998128,0.36877390784318875,-0.8152408710262055,1625179321.0,Normal
-0.15262428079618656,-0.14114240116154023,1.019309995877672,1.4689954790785957,0.36877439310122295,-0.8153953329476734,1625179321.0,Normal
-0.15701813790530697,-0.1413860872149447,1.0191649182253482,1.4689954790785957,0.38403310686467906,-0.815347396126905,1625179321.0,Normal
-0.15274078888845788,-0.137965135350824,1.0182207355702038,1.4689954790785957,0.38403310686467906,-0.815347396126905,1625179321.0,Normal
-0.1510318264040697,-0.13906378991624277,1.0182259339867108,1.4689954790785957,0.36877439310122295,-0.8153953329476734,1625179321.0,Normal
-0.15469512457208545,-0.14040726547577062,1.0184473164089074,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.1532426566001638,-0.1398046100106963,1.0208980109839731,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.154567495166587,-0.14199072224131698,1.0173443355087313,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.15494296917426423,-0.1404095625316298,1.0191784895925373,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.15433571468351406,-0.13784802577279945,1.0197999729493568,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.1545798521812838,-0.14028941609288817,1.019791067362662,1.4995126662998128,0.3535151940797327,-0.8152888078469739,1625179321.0,Normal
-0.1542074674272808,-0.13991937788912248,1.0185733899244158,1.4995126662998128,0.3535151940797327,-0.8152888078469739,1625179321.0,Normal
-0.15348123344132,-0.1395570153015315,1.019798928959232,1.4842540726892044,0.3535154367087498,-0.8153660388077079,1625179321.0,Normal
-0.15457923433054896,-0.1389462657920501,1.0196732176563896,1.4842540726892044,0.36877415047220585,-0.8153181019869394,1625179321.0,Normal
-0.15360453789167455,-0.1390695014993766,1.020043981382811,1.4842540726892044,0.36877415047220585,-0.8153181019869394,1625179321.0,Normal
-0.15555887357530213,-0.14004679510303145,1.0202751641563084,1.4995126662998128,0.36877390784318875,-0.8152408710262055,1625179321.0,Normal
-0.1540860165291308,-0.13979769360970087,1.018696459413168,1.4994354349579577,0.36872597163644955,-0.7999823527136762,1625179321.0,Normal
-0.1540816915739869,-0.14077156686298467,1.0178389144311373,1.5146940285685664,0.3839844427708886,-0.7998571849321738,1625179321.0,Normal
-0.15542197640878108,-0.14015966300247729,1.0173457629934224,1.5146940285685664,0.3839844427708886,-0.7998571849321738,1625179321.0,Normal
-0.15249232643554422,-0.13967143074681798,1.0173621253161478,1.4993582036161026,0.38393674919316645,-0.7846758975803787,1625179321.0,Normal
-0.1561636566631129,-0.13992126428087787,1.0191738450939432,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,Normal
-0.15371672102880196,-0.13906336372388184,1.0180902731911212,1.4841768413473493,0.38398492802892276,-0.8000116468536417,1625179321.0,Normal
-0.15481842902244,-0.14028596080393865,1.0186912183487882,1.4842540726892044,0.36877415047220585,-0.8153181019869394,1625179321.0,Normal
-0.15324327445089866,-0.1423684574126108,1.0210120257445845,1.4842540726892044,0.36877415047220585,-0.8153181019869394,1625179321.0,Normal
-0.15201702630543643,-0.1389470735330328,1.0199303287507933,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,Normal
-0.15137270077059586,-0.14148945521948889,1.0132116165458205,1.4993582036161026,0.38393674919316645,-0.7846758975803787,1625179321.0,Normal
-0.1540860165291308,-0.139065275349055,1.0186987603805648,1.4993582036161026,0.3991954629566225,-0.7846279607596103,1625179321.0,Normal
-0.15262428079618656,-0.14016584348067904,1.0193130638342012,1.5146167972267113,0.41445393409106157,-0.7845027929781077,1625179321.0,Normal
-0.15371672102880196,-0.13881922430366653,1.0180910401802536,1.4993582036161026,0.4144541767200786,-0.7845800239388417,1625179321.0,BRAKE
-0.15274820309727594,-0.14065527084903925,1.0196771164477516,1.4993582036161026,0.3991954629566225,-0.7846279607596103,1625179321.0,BRAKE
-0.1525053013009759,-0.13943534460933485,1.0199263233817855,1.4993582036161026,0.38393674919316645,-0.7846758975803787,1625179321.0,BRAKE
-0.15299851910239406,-0.14139152012415998,1.0208942612499852,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,BRAKE
-0.15178030301648476,-0.1405385855223435,1.0213913967748078,1.4994354349579577,0.38398468539990566,-0.7999344158929078,1625179321.0,BRAKE
-0.15444110146255824,-0.14113355178401818,1.0164931607928784,1.4995126662998128,0.36877390784318875,-0.8152408710262055,1625179321.0,BRAKE
-0.12137476753916801,-0.14257832200180648,0.9712450258929313,1.4995126662998128,0.36877390784318875,-0.8152408710262055,1625179321.0,BRAKE
-0.16285704877753096,-0.12416150976164454,1.0151610854357456,1.3618763984369155,0.4753953430215783,-0.7545663186773153,1625179321.0,BRAKE
-0.12875008762574405,-0.15692160384900056,1.0295132793845894,1.2395759555264818,0.5515470442507779,-0.7091689273217573,1625179321.0,BRAKE
-0.16456045060530555,-0.11781040625471166,1.0140737639670807,1.14771546849541,0.627650324015204,-0.6483585557322022,1625179321.0,BRAKE
-0.1466107838626163,-0.1595550810363664,1.0129348191167793,1.1171210499323379,0.6581203005934112,-0.6331586256996042,1625179321.0,BRAKE
-0.1550699807290278,-0.12136975373103583,1.0202142420691718,1.3312047485319882,0.5058173833930463,-0.7241078703321879,1625179321.0,BRAKE
-0.1523062669068495,-0.1502054777256079,1.0288047862498528,1.4689182477367406,0.3992438844213959,-0.8000409409936073,1625179321.0,BRAKE
-0.1471732009463366,-0.1295719433442259,1.0276748649693361,1.5759600970365657,0.32309242582121345,-0.8455155633098993,1625179321.0,BRAKE
-0.158476784384577,-0.1433353443877423,1.017930686675057,1.6065545155996381,0.29262244924300634,-0.8607154933424973,1625179321.0,BRAKE
0.016895668226108822,-0.3823588286368552,1.0983911123684815,1.5912959219890295,0.3231401193989356,-0.8606968506616944,1625179321.0,BRAKE
-0.09450966439114154,-0.17429804946949817,0.8487205849882625,2.5431983078277445,0.2809920868216878,-2.015699733310712,1625179321.0,BRAKE
-0.3163363042645979,-0.06244536900322753,1.07048732943212,7.584514224728103,1.8199660950739571,-6.181589601097921,1625179321.0,BRAKE
-0.16256259967362563,-0.12124691475675883,0.9811135107848876,19.199073483519538,6.860559272931639,-12.68362148056811,1625179321.0,BRAKE
-0.056041592219180786,-0.41960228717273884,0.8690190373251477,58.24769049015962,19.218556473594575,-21.861991992581725,1625179321.0,BRAKE
-0.08253492846393908,-0.3998419457118079,0.9904091359868896,75.72608393970597,22.2193076028477,-20.192414371698717,1625179321.0,BRAKE
-0.09741026905575081,-0.7417399602232948,0.6723595819983829,6.108457481464009,1.8493231672094002,-0.9551109507078329,1625179321.0,Normal
-0.11462911748481197,-0.5709349320186599,0.8189297867978744,83.37265816069758,19.821137753066186,-14.53065208516614,1625179321.0,Normal
-0.08602107638607123,-0.5135648072894097,0.8588063042584713,73.20687057660719,5.2912127315583115,1.1501141420346461,1625179321.0,Normal
-0.10568014422477777,-0.5620467288248594,0.7873862334964594,63.88956259493441,-1.9814076789385906,8.999558732246042,1625179321.0,Normal
-0.07633104072244008,-0.6024490846828738,0.825250324844684,57.44689425672074,-6.992045042573546,15.680452964171868,1625179321.0,Normal
-0.04569319336882334,-0.6563463255583236,0.7290429621935409,54.054587688552076,-8.438821865284575,19.64135214026755,1625179321.0,Normal
-0.08478670339945815,-0.6524590316769446,0.7350829982316907,50.874500459590074,-4.938965104006811,17.866200277176738,1625179321.0,Normal
-0.11627329209954969,-0.6471587946625769,0.7576457603863754,49.43045070393065,-3.2018123167377857,13.759661539622758,1625179321.0,Normal
-0.08851346095405674,-0.699268663063219,0.6753457083579762,47.197201804321615,-3.140468935369384,8.804615234636984,1625179321.0,Normal
-0.14231912517317782,-0.6666881169994389,0.718145237335688,43.92613684516563,-4.330467392451437,3.8861619599558748,1625179321.0,Normal
-0.09030618544176966,-0.7308609125070753,0.6676688904670415,33.65241463826112,-6.029035968521164,-4.2889947725126385,1625179321.0,Normal
-0.11557221075461162,-0.7084740829875071,0.6912933972649683,27.33183745382053,-4.739917017924401,-6.63631371177712,1625179321.0,Normal
-0.10557396035589305,-0.7166136787255246,0.7176860876255803,20.65328456422713,-2.4328208595219554,-7.593672029706843,1625179321.0,Normal
-0.10099845513072955,-0.724435917291082,0.6819174360709036,14.119362782528745,-0.2832516943383796,-6.979110020046404,1625179321.0,Normal
-0.10037787362042644,-0.7166928791177437,0.7040400213257947,4.544777167782394,0.6030710586888993,-2.5386239451569477,1625179321.0,Normal
-0.11990984344686158,-0.7262609097379068,0.6799848950635978,2.7932494068436298,-0.06050402168308104,-0.16916070121910906,1625179321.0,Normal
-0.08724369756054214,-0.7483565470717566,0.6413838440964269,3.3336771725122087,-0.5543042605333002,1.5868152410435796,1625179321.0,Normal
-0.10494481539280996,-0.7326394525827704,0.6898064003315392,8.39590037816707,0.7861289961004193,2.3338247209237473,1625179321.0,Normal
-0.09741803541869021,-0.7480166376218863,0.649756415330714,10.474235594225892,1.978241056579978,1.7224679527898068,1625179321.0,Normal
-0.10048670180726615,-0.7374828114298803,0.6772402839760605,10.844689564682525,2.682772557973204,0.8873080824136648,1625179321.0,Normal
-0.15433077187763533,-0.13943186408696756,1.0188184423479951,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.1531076129858473,-0.139186210118458,1.018337115227985,1.4841768413473493,0.3534675005020106,-0.8001075204951785,1625179321.0,Normal
-0.15420932097948534,-0.1383336221266848,1.0189445797932766,1.4841768413473493,0.3534675005020106,-0.8001075204951785,1625179321.0,Normal
-0.15383878977768684,-0.1385750829424191,1.0180911893217,1.4841768413473493,0.3534675005020106,-0.8001075204951785,1625179321.0,Normal
-0.15311564504540023,-0.13931326519406653,1.019923617637922,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.1535958879813868,-0.13869792351389887,1.0183361778155062,1.4994354349579577,0.36872597163644955,-0.7999823527136762,1625179321.0,Normal
-0.15371363177512776,-0.13881730685539698,1.0174806994477525,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.15238323255209102,-0.14114432249187409,1.019921572305545,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.1546975959750248,-0.14175156624557042,1.018931370554681,1.4995126662998128,0.38403262160664486,-0.815192934205437,1625179321.0,Normal
-0.15433200757910503,-0.14053125845724426,1.0190591271899,1.4995126662998128,0.36877390784318875,-0.8152408710262055,1625179321.0,Normal
-0.15383817192695198,-0.1390629782931958,1.0179675871969351,1.4994354349579577,0.36872597163644955,-0.7999823527136762,1625179321.0,Normal
-0.15201455490249705,-0.14065451551592423,1.0194366872408662,1.5146940285685664,0.3687257290074325,-0.7999051217529423,1625179321.0,Normal
-0.1522537495943881,-0.14065144371662866,1.0184589063734928,1.5146940285685664,0.3687257290074325,-0.7999051217529423,1625179321.0,Normal
-0.1534701121280929,-0.14040460045851458,1.0175990178602645,1.5146940285685664,0.3687257290074325,-0.7999051217529423,1625179321.0,Normal
-0.15249109073407455,-0.1388161757967566,1.0171206734851108,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.15457799862907928,-0.13845721997231167,1.0194306153416535,1.4994354349579577,0.3534672578729935,-0.8000302895344447,1625179321.0,Normal
-0.15335483973729125,-0.13931019339477094,1.0189458367705484,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.15421611733756857,-0.14053509529481553,1.0202804265025884,1.4841768413473493,0.36872621426546665,-0.8000595836744101,1625179321.0,Normal
-0.15373216729717296,-0.13895088125512203,1.0211423603481935,1.4841768413473493,0.38398492802892276,-0.8000116468536417,1625179321.0,Normal
-0.15384064332989136,-0.13857623341138087,1.0184573937612007,1.4841768413473493,0.3992436417923788,-0.7999637100328733,1625179321.0,Normal
